RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21
11220,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,135056,134369,134062,133226,133192,133168,133015,132853,132856,133313,133258,133147,133960,135641,137424,138801,139375,140213,140984,142008,142786,143273,144262,145696,146406,146217,145646,145984,146289,146503,147653,148852,150560,151653,153582,155113,155727,156705,157741,158927,160114,161493,162630,163626,164258,165856,167002,168296,169751,171084,172591,174057,175947,178251,180726,182270,183481,184438,186099,188083,190673,193619,196737,199828,202275,204108,205754,209003,212885,215964,218474,220512,222432,223243,223307,223339,223039,223517,224801,227002,228825,230301,231327,232442,233727,235839,239498,243642,248811,252881,253230,251693,248591,248689,249633,251457,253998,256158,258042,257527,257636,257386,260872,262652,268393,271602,276854,280962,283500,286398,289149,294901,299789,304128,309176,315357,322082,327686,330466,332792,334520,337011,335289,335763,335843,341018,342325,344526,342189,341880,339938,339367,339049,338174,341183,341807,343198,340875,340368,340713,340041,339065,339471,338963,339928,340156,342598,342854,342287,341471,340212,338674,338593,339177,339442,340507,339464,337286,332237,328075,324283,320394,316364,313390,311455,309566,308235,307467,309279,313439,314226,314490,315099,319167,324430,326302,326431,324957,323946,322243,319660,316682,319212,322144,324508,322491,320320,319908,321810,324906,326880,328382,328587,328354,327337,328020,328769,330500,332350,334388,335062,334556,336360,339294,343881,347020,348056,347738,348425,351565,353517,355834,358598,363337,366701,368391,368548,370959,374652,379050,382679,384897,388577,391811,394416,395944,397268,400461,405147,409031,413222,417421,421619,425828,427639,430786,436208,443905,449810,454008,457209,460661,463381,464441,467230,468722,472950,475123,476601,474569,475953,477878,482817,487889,494443,501392,505263,509734,513895,519391,523367,529957,533103,536599,534299,533888,530651,528964,527111,527943,528085,529987,529949,529274,529074,529261,533396,533664,536902,537661,542147,542841,541079,536524,535532,533306,531432,530765,532824,535405,534558,534163,532687,532328,533811,536034,536530,537585,538418,537775,534046,531183,529852
10031,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,191681,188648,187541,185732,186180,187646,187856,187658,186508,186970,188237,189618,190547,193570,196890,200414,201585,200783,201313,202352,205839,208904,212034,216353,221319,225781,228758,229983,231759,235717,241471,248052,253463,254649,254399,252390,252072,251959,252503,252654,250690,248357,246117,245254,244360,246776,247710,247457,244591,243689,243589,244503,247266,248540,248799,244842,242520,240456,243856,249961,255542,255788,253857,253480,254981,259082,262371,268355,271430,275693,275891,275620,276885,282210,288579,292187,293185,291906,292220,294745,301113,304970,307209,307551,308330,309455,311606,316168,321438,329195,334576,336701,335794,337148,343172,347608,348944,347211,347971,349136,353291,354313,357113,354869,351068,342911,332716,327051,326505,329318,331246,330688,329517,329060,329197,332667,336078,342876,351841,360926,370456,378638,381112,377596,369822,367518,365765,367268,371951,378170,384695,389906,390240,388171,384784,392113,402338,410713,417095,419344,421191,419463,418595,414430,410027,407297,411430,415773,416738,412993,410022,413283,417387,422138,419091,419043,420310,427902,434758,432701,433073,432769,435155,430611,424307,418698,418346,421021,425637,425886,424274,425763,426157,426511,425466,426659,431479,437965,445877,448271,450387,446934,443187,440238,442108,446791,450760,454775,453888,447881,440617,436416,429970,427991,428188,432591,432061,431755,431169,434358,438100,444920,447889,454312,465720,478712,485992,486057,487863,490450,495067,495294,496830,498044,504313,504218,500263,492949,494084,499814,506218,510782,510560,510711,512082,518036,523682,527975,529956,535206,538801,542677,544633,548479,557235,568935,575805,578037,578445,585360,595170,604026,611601,616342,618895,622196,628797,637046,641616,641432,643430,644703,648883,648062,648023,649442,659978,666111,661297,646266,642615,649374,656220,658508,655065,653288,647613,642546,636079,627070,620741,618901,623847,624881,618275,609220,602701,603164,606396,609370,605472,602840,602014,603407,590161,574503,561365,560948,563466,565864,563539,560104,559930,561238,561862,560507,564608,570343,577479,577324,574894,569533,567425
11216,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,102894,102566,102193,101826,102168,102906,103697,104256,104648,105316,105689,106515,107716,109862,112267,114229,115204,115653,116033,116784,118190,119198,120599,121392,121953,121279,121005,120902,121002,121064,121533,122471,122947,123647,124881,126142,127029,127985,128336,129239,130618,132878,134985,136454,137958,139384,140270,141365,142460,144256,146293,149319,151682,153939,155599,157894,160417,163339,166521,169435,171912,173485,175805,177318,179596,181177,183101,184770,186226,187939,189367,190818,193283,196821,199852,201758,202538,203388,204656,207251,209748,212544,214215,216383,216890,217837,219884,223817,228470,232676,235265,235396,234865,233422,234714,237401,245165,251719,255747,256418,257280,259095,263495,268398,276435,282602,289559,292633,291988,292046,296577,304349,312397,318458,324538,329750,335613,342969,348847,356227,362970,369988,370580,373622,376457,386015,392506,401344,404897,411451,415473,420141,423703,426010,433203,438247,443847,443968,446314,450250,453874,455796,456549,457976,462144,466493,470822,469945,467892,464733,460739,454836,449398,444182,440803,436920,430936,424106,414792,406405,397862,392713,388946,384971,382012,377774,377576,379468,383312,387891,391438,397957,403970,408999,413460,416373,419197,422211,422022,419462,415582,413210,415828,418113,422385,421942,420878,421225,424203,428005,430653,433624,439018,443594,445902,447474,449214,455828,462332,468968,473359,479161,488010,496744,503866,510503,519377,526887,533705,541144,554672,570271,587462,604554,621451,640913,657977,675620,689421,708006,727291,746264,757209,769545,779740,791471,798389,806578,818049,830011,841536,853992,865491,876462,888360,899586,915982,926602,938268,941193,943737,946994,952967,957295,961106,967984,975123,978829,973658,969309,968639,973186,977680,979313,981336,982008,984150,979446,975923,971301,978160,989004,997156,1003590,1010283,1020407,1025906,1028103,1033612,1045291,1057166,1070189,1074705,1077431,1078448,1077855,1071036,1061701,1057939,1056450,1051593,1041103,1033820,1028412,1026941,1024206,1021180,1020371,1025160,1028646,1032876,1037515,1044145,1050291,1053351,1054173,1053120,1052203,1051945,1050036,1045688,1041824,1034670
11354,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,108893,108860,109151,109410,109807,109922,110029,110164,110306,110562,110772,110906,111224,111685,112174,112542,112720,113157,113752,114336,114871,115372,116080,116928,117393,117792,117716,118082,118519,119168,119649,120196,120976,121735,122379,123090,124080,125177,126314,127541,128898,130603,132423,134184,135791,137089,138354,139608,141085,142876,144758,146458,148073,149513,150919,152814,154758,157267,159537,161842,163800,165639,167662,169731,171807,173556,175647,177261,178741,180066,181886,183907,185701,187272,188774,190277,191640,193505,195755,198238,200247,201583,202541,203373,204339,205491,206495,207341,207954,207740,206202,204579,203966,204420,205073,205824,207539,209375,211266,212997,215227,219011,222791,226293,229224,232751,237414,240865,243646,245516,247875,251203,254240,256569,259903,263192,266962,270694,274766,279891,283118,286168,287570,288721,289948,291620,292693,294159,295088,292186,286533,281413,279768,280255,282626,283132,283611,281110,280008,279048,278643,280345,281882,284358,285237,285201,282817,281550,280248,280234,278957,276557,273486,271051,269267,265603,261196,256686,254262,252117,250036,248168,246459,245519,244909,243778,243896,244150,245129,245439,244971,244703,244217,244897,245305,245719,245963,246702,246009,245330,244874,245276,246555,247091,248098,247747,247775,248023,248491,248637,248791,249639,250352,250798,250065,249764,249580,250448,251162,251486,251827,252445,253820,254890,255338,255720,256904,258436,260338,261880,264056,266119,267714,269245,270860,272976,276587,280477,284078,286680,288020,288727,289224,290774,293691,296358,298680,300215,300692,301304,302180,303976,306116,309583,312463,314920,316103,318048,320549,323521,326215,328680,330270,332606,335199,337883,340965,343343,345987,347602,349677,352231,355403,358523,362137,364950,367898,369705,371639,374805,378790,383418,386179,388036,389792,391836,395144,398816,402767,406591,409879,411936,412958,413392,414826,416027,417786,418540,418946,417680,416478,415482,415344,415814,415565,415170,415048,415525,416141,417973,419073,420896,421236,422219,422516,422389,422797,423202,423016,422363,421033,418874,416813
10014,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,205741,205002,205650,206102,207299,208004,208966,209959,211158,212555,214300,215929,217717,221458,224567,228275,229512,230269,230277,231346,233740,236353,238792,241500,244442,245383,245752,245853,249226,255621,262792,268605,271568,274808,278030,282277,286074,290070,294114,297419,300743,303600,308260,312739,318340,321695,324956,326410,328488,332073,336806,342707,347485,351683,354852,359369,365360,372711,379899,387671,394625,400933,406193,411623,416491,420083,423880,426856,429366,432360,436632,441653,447423,453066,458615,462563,465465,466921,467762,469861,476152,482783,489536,494004,498865,503185,506372,510452,517555,530237,543026,550281,545489,536629,528970,527133,523370,521896,522022,527796,531418,533117,533618,539321,552052,566336,576573,582168,591444,600646,615442,623816,634416,644798,659139,672753,683591,699485,716009,730667,746406,758809,765917,763850,764021,767049,767984,765461,760946,752902,746920,750171,748263,748061,741924,743666,745818,742085,742411,738784,740464,741394,741055,740280,742698,748480,751183,757094,754339,755533,750018,756344,763757,774140,786540,789860,784815,770470,766320,764109,763645,756573,745757,731187,715862,701256,690531,684021,686369,690954,692408,688656,688169,692963,706291,715413,723404,728057,733030,736444,736496,738989,745622,756153,763947,769462,770551,775398,782500,789321,793053,794951,795771,794148,787610,781444,779091,781504,785522,789576,793623,801146,803826,807909,814436,825132,839533,854286,869508,878483,890778,902228,912811,917217,925480,938141,955209,970518,986236,993867,1000251,1009104,1012719,1020279,1023398,1034677,1040648,1046846,1048327,1052125,1050385,1053340,1056168,1063619,1072168,1076812,1083355,1088146,1099267,1103528,1101671,1093666,1087855,1088027,1090137,1092105,1092184,1091485,1091278,1091660,1091075,1092042,1097142,1111609,1129122,1141861,1145855,1142680,1143925,1136262,1130245,1119096,1116908,1127244,1146121,1156058,1155448,1147889,1148415,1153906,1155981,1177784,1195853,1216379,1218998,1206140,1177305,1154004,1144891,1147200,1141446,1137905,1139730,1139883,1137335,1124183,1119447,1116100,1119890,1120276,1115693,1115207,1112406,1107204,1099031,1085143,1074826,1071677,1068493,1067975,1067170,1067307,1066778
10451,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301728,303753,306749,311810,316724,320324,323339,325747,327531,328676,329170,329036,328332,328058,325622,322855,318898,316478,313899,311265,308655,306129,303697,301361,299122,296593,294893,293288
10466,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,199604,198804,198289,197169,196728,196068,195819,195179,195020,195065,195547,195451,195607,195949,196650,197170,196742,197180,197259,198397,199110,199194,198941,199588,201093,202635,203455,203999,204748,205281,205701,205772,205605,206544,207415,208497,207906,207536,207879,209530,211858,213076,214590,215618,217291,218614,219929,221214,222461,224087,225604,227031,228218,230471,233054,235332,237027,238189,239766,240408,240926,241004,240848,241052,241337,242408,242852,243568,244384,246164,248069,251086,255639,260414,264753,267406,270577,274824,278918,281966,283635,285808,287874,289611,290425,291603,292906,294366,294930,292119,291841,292984,296710,297267,298324,300122,303203,305234,308072,312012,316388,321282,322596,324696,326387,331955,337373,341427,344064,347114,351366,356418,360905,365895,372700,379272,386882,393357,398494,404321,410010,417642,422172,424958,427012,430884,435776,440588,443279,444620,447353,450749,454531,455930,460125,465470,471845,474929,476093,476311,477009,477272,475577,472790,469384,467380,461734,457386,453287,454283,453813,450833,444696,436923,430529,423904,419862,413161,408563,401976,397883,389780,382043,376116,372754,374651,377073,380702,379204,376620,371283,366199,359533,352507,346233,340385,337313,332491,327977,320810,318474,318039,321608,321978,319957,320955,324880,329862,330879,330293,325884,323889,319528,321257,321035,324111,325921,325126,323112,319892,319205,317075,319913,323938,328474,325509,321783,320958,324273,329197,330562,332533,333589,338259,339909,338562,336195,336560,339736,339225,337678,334221,333916,334730,335543,336714,337100,339053,343153,346126,346957,347817,349610,352522,355460,356012,356591,354449,355359,357488,357691,358037,358604,361182,362302,363618,364054,366247,368787,372581,375102,376617,377678,380274,381295,383060,385686,390569,395563,399191,403531,408282,411755,414261,417061,419225,424439,426712,429551,428372,429197,430381,430355,428901,429998,431921,435740,439460,444256,448038,450461,453143,455757,457868,459221,461647,463391,467199,470577,473258,472039,472164,473263,476547,478880,481729,485753,489710,493417,495586,497344,500155,505251
10460,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,85252,85698,85732,86086,86565,86938,87062,86772,86938,87087,87348,87263,87814,88114,88873,89062,89016,89303,90006,91271,91471,91525,91344,92104,92306,92478,92181,92441,92949,93231,93499,93715,94638,95705,97080,97754,97774,97827,98554,99571,100316,100775,101025,101504,102079,103079,103570,104031,104828,105905,106444,107105,108086,109783,111494,112717,113623,113885,114506,114490,114515,114045,114212,114052,114185,114207,114579,114856,115096,115548,116135,117579,119312,121333,122933,124255,125481,127360,128837,130175,130751,131749,132708,133608,134439,135189,135907,136408,136937,135535,135287,135368,136909,137257,137711,138715,139243,139721,139923,141988,143721,146502,147356,148606,150034,153042,156287,157590,159111,160378,163894,165330,166710,168187,171845,175705,178950,181804,183433,186605,190291,195342,197564,200255,203004,205504,206835,207597,208947,209212,210480,211596,212959,213464,215230,217526,219685,221358,222355,223210,223482,223607,223088,222254,220714,219022,217263,215932,215278,215192,214709,213146,210514,207675,205175,202343,200381,197001,194159,191628,190282,188718,186513,184952,183201,183848,184232,185987,184635,184484,181270,178048,172645,168131,165098,162800,161960,159626,157217,153183,151795,151533,154040,153899,153477,153127,154136,155069,154442,153938,153427,154787,155547,156034,155532,156576,158353,159269,159160,158655,159054,159362,160954,162246,162550,160992,160124,160865,161932,162826,162168,161840,162382,163711,164520,163327,163137,163873,164645,164765,164315,163613,163773,164821,165585,165100,163972,164750,167290,169101,169742,168760,168819,169982,171615,171687,171364,171470,172287,172611,171107,170322,170725,172628,174391,175604,176108,177119,178133,180194,181419,182571,184018,187014,188810,189572,189629,191153,194693,197623,200392,202071,204366,206870,207210,206263,205899,207765,210009,209712,207844,207813,209795,211267,212083,211891,212236,212495,214142,216858,219425,223501,227272,230133,229133,229152,229955,232978,237820,243195,246674,247649,248293,249742,251918,254004,258340,262407,266107,268493,269581,270642,272489
10036,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,156083,156324,155774,155234,155449,156520,157270,156244,155010,153796,153718,153582,154287,155104,156661,158029,157705,156116,155104,157242,161495,166546,170394,173129,174673,175210,176852,178866,182695,186887,191531,195068,194968,193284,191471,193150,195371,198330,199506,201282,202809,205434,207101,208912,211905,216275,220433,222461,224122,226664,229881,232966,235710,239650,245026,250796,255983,261007,266626,272480,278011,282773,288204,294189,300000,303561,306916,310341,316121,321175,327340,332732,339294,345152,350562,354516,358255,360887,362757,364645,367619,371468,374534,377574,379941,382981,386361,390727,396470,405625,415087,421461,422253,422459,424278,427220,428527,430577,433413,438070,441707,444032,446940,453611,464019,473185,477842,481607,491036,502737,515231,525073,534940,545534,556738,566630,574879,585792,600000,613850,626409,632750,636592,633869,633514,635732,637153,638171,634442,629572,626473,630992,630806,630742,627536,631011,635722,636367,640022,639908,645125,649942,656647,659580,664418,672366,680874,692788,698773,705076,706145,715066,730505,748269,756570,756233,751709,747205,747171,745426,745174,739971,730281,716664,699514,683823,676281,672469,672223,670663,669485,668824,667614,670262,679748,687820,694970,698283,699831,701847,704375,707926,709719,707683,707549,708038,708101,710483,711640,713614,714129,715401,715094,713693,711833,712291,711912,711770,711330,711409,713060,715524,716742,718706,722554,728787,734890,741137,748427,755366,762983,770082,776716,784231,793766,802901,811682,819006,829075,838366,850075,861062,870129,877181,882072,887212,890964,896253,901090,907427,910864,915237,914994,916988,917199,920517,925720,929294,933607,934672,937463,938533,939838,939967,940829,939452,940452,942337,945056,948107,949894,953245,954184,953029,953134,954508,957027,959620,963475,963453,960853,954675,952059,949936,949393,950049,948394,946993,944195,942861,938220,933670,930486,932700,932153,928944,922300,917601,913612,905073,896652,888980,885842,883035,880168,872933,866284,858757,856088,854487,855416,859112,861504,861666,859496,857212,854210,852112,849668,848329,844102,837444,828306
11374,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,95373,95276,95262,95127,94993,94930,95122,95564,95806,96217,96493,96944,97171,97610,98081,98716,99365,100083,100525,100739,101262,101536,102156,102684,103748,104406,104904,105335,105877,106278,106673,107161,107847,108866,109879,110797,111466,112538,113858,115293,116916,118622,120505,122043,123457,124477,125418,126513,127872,129332,130649,131918,133073,134466,135978,138066,140163,142907,145063,146989,148187,149673,151933,154320,156590,157828,159001,159711,160214,160174,160985,162515,164595,166044,166374,166693,167150,168373,169834,171262,172677,173825,174874,175946,176989,178251,179728,181082,182185,184034,184964,186707,188704,191481,193606,194663,196309,197980,199820,201438,203386,205909,208665,210746,212349,214371,218168,221806,225161,227903,231378,235716,239844,242690,246708,250536,255105,259695,264411,269972,273293,276225,276809,277830,278850,281153,282026,283766,284810,282153,276422,271423,270501,272067,275961,277295,278919,277254,277130,275728,274942,276171,278407,281052,282128,281267,277951,275178,272432,270383,267343,264568,261227,258798,255450,250670,244786,240142,238112,237235,235558,234097,232491,231225,230385,228984,229704,230650,231896,231595,229843,228228,227442,228423,229298,230099,230584,231999,231709,230991,230367,231062,233113,234096,234878,233539,232873,232573,232715,231647,230476,230172,230695,230607,229104,227911,227269,227983,228509,228657,228793,229297,231040,232374,233016,233679,234947,237061,238854,241071,243247,245375,246832,248966,250456,252562,254185,256752,259227,261390,263081,263329,264090,265146,267641,269588,272248,274528,278364,281282,284012,285934,288216,291591,293804,295826,296769,298077,299506,301383,302373,303269,303749,306429,310005,314026,316965,318388,320201,321971,324705,327366,330120,333029,338377,341502,342263,340430,341478,347739,353711,360765,363458,365658,365397,366268,364834,365051,366833,373575,380645,383169,383748,381613,383636,384568,391173,395087,400270,400239,401739,398661,393099,387408,384101,383408,379426,376664,372818,373700,374195,376683,376510,378410,381378,385341,388454,390644,394283,397684,399821,399368,399093
